"Kod";"Nazwa";"Rodzaje chorób";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2007";158;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2008";141;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2009";119;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2010";111;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2011";94;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2012";100;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2013";77;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2014";79;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2015";85;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"20-44";"2016";87;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"1999";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2000";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2001";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2002";234;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2003";210;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2004";197;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2005";189;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2006";139;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2007";209;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2008";246;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2009";196;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2010";196;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2011";200;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2012";165;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2013";168;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2014";136;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2015";144;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"45-64";"2016";137;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"1999";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2000";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2001";;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2002";115;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2003";116;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2004";104;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2005";97;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2006";71;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2007";110;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2008";124;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2009";115;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2010";94;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2011";109;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2012";84;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2013";73;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2014";70;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2015";46;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica płuc";"65 i więcej";"2016";46;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"1999";435;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2000";477;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2001";414;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2002";413;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2003";406;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2004";296;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2005";298;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2006";267;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2007";346;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2008";385;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2009";344;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2010";336;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2011";341;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2012";301;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2013";269;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2014";247;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2015";241;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2016";241;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"1999";2;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2000";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2001";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2002";3;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2003";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2004";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2005";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2006";3;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2007";3;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2008";5;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2009";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2010";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2011";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2012";0;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2013";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2014";2;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2015";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2016";0;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"1999";15;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2000";5;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2001";11;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2002";13;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2003";5;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2004";2;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2005";4;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2006";9;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2007";10;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2008";4;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2009";6;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2010";3;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2011";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2012";4;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2013";6;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2014";6;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2015";4;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2016";1;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"1999";145;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2000";178;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2001";165;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2002";144;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2003";156;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2004";106;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2005";99;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2006";93;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2007";119;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2008";120;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2009";105;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2010";94;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2011";92;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2012";87;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2013";65;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2014";71;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2015";77;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2016";80;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"1999";172;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2000";179;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2001";153;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2002";161;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2003";153;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2004";125;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2005";123;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2006";107;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2007";134;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2008";173;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2009";146;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2010";162;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2011";161;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2012";145;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2013";144;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2014";118;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2015";123;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2016";123;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"1999";101;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2000";114;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2001";84;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2002";92;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2003";91;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2004";62;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2005";71;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2006";55;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2007";80;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2008";83;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2009";86;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2010";76;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2011";86;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2012";65;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2013";53;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2014";50;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2015";36;"osoba";"";
3000000;"WIELKOPOLSKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2016";37;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"1999";428;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2000";447;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2001";450;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2002";425;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2003";399;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2004";405;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2005";387;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2006";362;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2007";355;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2008";323;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2009";288;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2010";261;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2011";292;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2012";211;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2013";238;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2014";199;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2015";235;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2016";210;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"1999";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2000";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2001";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2002";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2003";0;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2004";1;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2005";0;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2006";6;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2007";6;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2008";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2009";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2010";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2011";0;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2012";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2013";1;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2014";0;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2015";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"0-14";"2016";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"1999";9;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2000";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2001";11;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2002";12;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2003";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2004";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2005";7;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2006";8;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2007";5;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2008";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2009";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2010";6;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2011";4;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2012";6;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2013";1;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2014";3;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2015";0;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"15-19";"2016";2;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"1999";144;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2000";156;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2001";143;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2002";126;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2003";122;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2004";119;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2005";109;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2006";100;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2007";98;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2008";95;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2009";79;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2010";64;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2011";75;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2012";38;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2013";70;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2014";46;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2015";58;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"20-44";"2016";69;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"1999";172;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2000";159;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2001";162;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2002";176;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2003";145;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2004";182;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2005";172;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2006";163;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2007";148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2008";151;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2009";137;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2010";133;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2011";152;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2012";115;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2013";107;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2014";114;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2015";103;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"45-64";"2016";96;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"1999";99;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2000";126;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2001";131;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2002";108;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2003";128;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2004";101;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2005";99;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2006";85;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2007";98;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2008";69;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2009";67;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2010";55;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2011";61;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2012";50;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2013";59;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2014";36;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2015";71;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"65 i więcej";"2016";41;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gruźlica układu oddechowego";"ogółem";"1999";397;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gruźlica układu oddechowego";"ogółem";"2000";425;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gruźlica układu oddechowego";"ogółem";"2001";425;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gruźlica układu oddechowego";"ogółem";"2002";;"osoba";"";
